"value","European Union & Foreign Affairs","Parliamentary Procedures","Environment & Energy","Health & Healthcare","Welfare & Social Housing","Education & Learning","Economy & Financial Services","Standards & Technology","Crime & Justice","Defence & Armed Forces","Immigration & Borders"
"Kim Johnson",0.634980988593156,0.582822085889571,0.77319587628866,0.661971830985915,0.609467455621302,0.769230769230769,0.376146788990826,0.271186440677966,0.571428571428571,0.173076923076923,0.200913242009132
"Ian Byrne",0.638783269961977,0.56441717791411,0.752577319587629,0.661971830985915,0.627218934911243,0.692307692307692,0.311926605504587,0.254237288135593,0.5,0.182692307692308,0.10958904109589
"Mike Kane",0.88212927756654,0.613496932515337,0.762886597938144,0.676056338028169,0.763313609467456,0.717948717948718,0.201834862385321,0.101694915254237,0.388888888888889,0.144230769230769,0.0867579908675799
"Chris Elmore",0.859315589353612,0.595092024539877,0.762886597938144,0.690140845070423,0.656804733727811,0.923076923076923,0.137614678899083,0.0847457627118644,0.563492063492063,0.134615384615385,0.0639269406392694
"Feryal Clark",0.612167300380228,0.56441717791411,0.731958762886598,0.577464788732394,0.603550295857988,0.743589743589744,0.330275229357798,0.254237288135593,0.507936507936508,0.201923076923077,0.219178082191781
"Kirsty Blackman",0.942965779467681,0.619631901840491,0.65979381443299,0.52112676056338,0.585798816568047,0.512820512820513,0.128440366972477,0.135593220338983,0.412698412698413,0.0769230769230769,0.168949771689498
"Jeff Smith",0.768060836501901,0.601226993865031,0.77319587628866,0.690140845070423,0.644970414201183,0.615384615384615,0.211009174311927,0.186440677966102,0.587301587301587,0.259615384615385,0.123287671232877
"Greg Hands",0.133079847908745,0.392638036809816,0.216494845360825,0.267605633802817,0.284023668639053,0.230769230769231,0.899082568807339,0.864406779661017,0.428571428571429,0.855769230769231,0.767123287671233
"Paul Maynard",0.201520912547529,0.0736196319018405,0.0618556701030928,0.0563380281690141,0.0414201183431953,0.102564102564103,0.834862385321101,0.898305084745763,0.833333333333333,0.951923076923077,0.981735159817352
"Karl McCartney",0.425855513307985,0.0858895705521472,0.0206185567010309,0.154929577464789,0.112426035502959,0.0512820512820513,0.587155963302752,0.677966101694915,0.793650793650794,0.913461538461538,0.945205479452055
"Pauline Latham",0.220532319391635,0.0858895705521472,0.22680412371134,0.028169014084507,0.159763313609467,0.205128205128205,0.880733944954128,0.830508474576271,0.817460317460317,0.951923076923077,0.757990867579909
"David Davis",0.163498098859316,0.380368098159509,0.164948453608247,0.591549295774648,0.289940828402367,0.58974358974359,0.73394495412844,0.525423728813559,0.444444444444444,0.673076923076923,0.703196347031963
"Laura Trott",0.414448669201521,0.45398773006135,0.216494845360825,0.338028169014085,0.355029585798817,0.333333333333333,0.63302752293578,0.610169491525424,0.396825396825397,0.846153846153846,0.858447488584475
"Robin Millar",0.4106463878327,0.45398773006135,0.206185567010309,0.366197183098592,0.355029585798817,0.282051282051282,0.678899082568807,0.593220338983051,0.396825396825397,0.846153846153846,0.936073059360731
"James Wild",0.403041825095057,0.45398773006135,0.206185567010309,0.309859154929577,0.355029585798817,0.282051282051282,0.697247706422018,0.610169491525424,0.428571428571429,0.855769230769231,0.881278538812785
"Luke Hall",0.136882129277567,0.423312883435583,0.164948453608247,0.338028169014085,0.224852071005917,0.256410256410256,0.880733944954128,0.847457627118644,0.46031746031746,0.913461538461538,0.899543378995434
"Lee Anderson",0.414448669201521,0.45398773006135,0.206185567010309,0.309859154929577,0.355029585798817,0.307692307692308,0.706422018348624,0.593220338983051,0.444444444444444,0.807692307692308,0.940639269406393
"Mark Spencer",0.216730038022814,0.0674846625766871,0.0824742268041237,0.0704225352112676,0.0473372781065089,0.205128205128205,0.715596330275229,0.898305084745763,0.825396825396825,0.951923076923077,0.863013698630137
"Simon Jupp",0.406844106463878,0.460122699386503,0.206185567010309,0.309859154929577,0.355029585798817,0.307692307692308,0.724770642201835,0.542372881355932,0.404761904761905,0.846153846153846,0.931506849315068
"Wendy Morton",0.171102661596958,0.423312883435583,0.144329896907216,0.422535211267606,0.272189349112426,0.153846153846154,0.889908256880734,0.779661016949153,0.444444444444444,0.826923076923077,0.899543378995434
"Andrew Stephenson",0.288973384030418,0.0245398773006135,0.0927835051546392,0.0704225352112676,0.029585798816568,0.205128205128205,0.752293577981651,0.932203389830508,0.753968253968254,0.951923076923077,0.949771689497717
"Eddie Hughes",0.216730038022814,0.404907975460123,0.206185567010309,0.28169014084507,0.343195266272189,0.333333333333333,0.844036697247706,0.813559322033898,0.396825396825397,0.903846153846154,0.904109589041096
"Felicity Buchan",0.399239543726236,0.460122699386503,0.206185567010309,0.323943661971831,0.372781065088757,0.333333333333333,0.660550458715596,0.559322033898305,0.396825396825397,0.846153846153846,0.885844748858447
"Stephen Crabb",0.174904942965779,0.122699386503067,0.154639175257732,0.619718309859155,0.142011834319527,0.487179487179487,0.889908256880734,0.796610169491525,0.642857142857143,0.884615384615385,0.840182648401826
"Derek Thomas",0.167300380228137,0.441717791411043,0.175257731958763,0.338028169014085,0.272189349112426,0.333333333333333,0.889908256880734,0.830508474576271,0.5,0.894230769230769,0.936073059360731
"Jackie Doyle-Price",0.277566539923954,0.049079754601227,0.0618556701030928,0.0422535211267606,0.029585798816568,0.205128205128205,0.834862385321101,0.898305084745763,0.801587301587302,0.961538461538462,0.80365296803653
"Chris Green",0.140684410646388,0.411042944785276,0.164948453608247,0.225352112676056,0.266272189349112,0.179487179487179,0.926605504587156,0.864406779661017,0.476190476190476,0.913461538461538,0.968036529680365
"Elizabeth Truss",0.243346007604563,0.110429447852761,0.329896907216495,0.197183098591549,0.171597633136095,0.307692307692308,0.559633027522936,0.779661016949153,0.801587301587302,0.923076923076923,0.607305936073059
"Flick Drummond",0.342205323193916,0.45398773006135,0.185567010309278,0.309859154929577,0.266272189349112,0.153846153846154,0.73394495412844,0.627118644067797,0.484126984126984,0.855769230769231,0.904109589041096
"Mike Penning",0.247148288973384,0.404907975460123,0.164948453608247,0.23943661971831,0.248520710059172,0.230769230769231,0.899082568807339,0.745762711864407,0.428571428571429,0.865384615384615,0.926940639269406
"Greg Knight",0.133079847908745,0.441717791411043,0.175257731958763,0.323943661971831,0.272189349112426,0.307692307692308,0.844036697247706,0.76271186440678,0.468253968253968,0.875,0.917808219178082
"John Redwood",0.0722433460076046,0.0797546012269939,0.103092783505155,0.183098591549296,0.0710059171597633,0.128205128205128,0.706422018348624,0.677966101694915,0.69047619047619,0.980769230769231,0.986301369863014
"Bim Afolami",0.212927756653992,0.411042944785276,0.288659793814433,0.253521126760563,0.325443786982249,0.282051282051282,0.834862385321101,0.745762711864407,0.396825396825397,0.913461538461538,0.940639269406393
"Mel Stride",0.228136882129278,0.0613496932515337,0.0927835051546392,0.112676056338028,0.0532544378698225,0.128205128205128,0.715596330275229,0.864406779661017,0.976190476190476,0.951923076923077,0.977168949771689
"Paul Beresford",0.136882129277567,0.411042944785276,0.206185567010309,0.295774647887324,0.254437869822485,0.179487179487179,0.917431192660551,0.779661016949153,0.531746031746032,0.942307692307692,0.949771689497717
"Lucy Frazer",0.152091254752852,0.423312883435583,0.154639175257732,0.253521126760563,0.224852071005917,0.256410256410256,0.917431192660551,0.864406779661017,0.484126984126984,0.894230769230769,0.904109589041096
"Brendan Clarke-Smith",0.403041825095057,0.45398773006135,0.206185567010309,0.309859154929577,0.355029585798817,0.256410256410256,0.697247706422018,0.593220338983051,0.404761904761905,0.855769230769231,0.940639269406393
"Tom Pursglove",0.136882129277567,0.392638036809816,0.175257731958763,0.267605633802817,0.230769230769231,0.230769230769231,0.889908256880734,0.864406779661017,0.476190476190476,0.855769230769231,0.949771689497717
"Alec Shelbrooke",0.209125475285171,0.110429447852761,0.0824742268041237,0.225352112676056,0.159763313609467,0.230769230769231,0.724770642201835,0.864406779661017,0.706349206349206,0.942307692307692,0.808219178082192
"Holly Mumby-Croft",0.437262357414449,0.478527607361963,0.206185567010309,0.338028169014085,0.372781065088757,0.307692307692308,0.660550458715596,0.559322033898305,0.404761904761905,0.846153846153846,0.808219178082192
"Edward Argar",0.140684410646388,0.411042944785276,0.154639175257732,0.253521126760563,0.224852071005917,0.153846153846154,0.954128440366973,0.864406779661017,0.492063492063492,0.932692307692308,0.963470319634703
"Jill Mortimer",0.494296577946768,0.466257668711656,0.298969072164948,0.366197183098592,0.431952662721893,0.358974358974359,0.614678899082569,0.508474576271186,0.420634920634921,0.596153846153846,0.812785388127854
"Simon Clarke",0.209125475285171,0.404907975460123,0.278350515463918,0.267605633802817,0.337278106508876,0.384615384615385,0.917431192660551,0.76271186440678,0.380952380952381,0.903846153846154,0.844748858447489
"Alan Mak",0.14828897338403,0.423312883435583,0.247422680412371,0.309859154929577,0.248520710059172,0.179487179487179,0.926605504587156,0.711864406779661,0.53968253968254,0.913461538461538,0.945205479452055
"Robert Halfon",0.209125475285171,0.0797546012269939,0.103092783505155,0.112676056338028,0.0710059171597633,0.153846153846154,0.761467889908257,0.88135593220339,0.849206349206349,0.951923076923077,0.945205479452055
"Andrew Lewer",0.193916349809886,0.404907975460123,0.195876288659794,0.211267605633803,0.325443786982249,0.333333333333333,0.889908256880734,0.796610169491525,0.380952380952381,0.923076923076923,0.940639269406393
"Victoria Prentis",0.167300380228137,0.404907975460123,0.154639175257732,0.309859154929577,0.242603550295858,0.179487179487179,0.899082568807339,0.677966101694915,0.46031746031746,0.846153846153846,0.958904109589041
"Jake Berry",0.231939163498099,0.0429447852760736,0.164948453608247,0.0985915492957746,0.0946745562130177,0.256410256410256,0.788990825688073,0.847457627118644,0.896825396825397,0.932692307692308,0.817351598173516
"Laura Farris",0.406844106463878,0.460122699386503,0.257731958762887,0.338028169014085,0.408284023668639,0.307692307692308,0.651376146788991,0.525423728813559,0.396825396825397,0.759615384615385,0.894977168949772
"Kevin Hollinrake",0.155893536121673,0.404907975460123,0.195876288659794,0.309859154929577,0.242603550295858,0.153846153846154,0.908256880733945,0.847457627118644,0.46031746031746,0.884615384615385,0.917808219178082
"Natalie Elphicke",0.429657794676806,0.47239263803681,0.206185567010309,0.295774647887324,0.355029585798817,0.307692307692308,0.623853211009174,0.542372881355932,0.380952380952381,0.846153846153846,0.940639269406393
"Michael Tomlinson",0.125475285171103,0.447852760736196,0.257731958762887,0.28169014084507,0.260355029585799,0.307692307692308,0.834862385321101,0.745762711864407,0.452380952380952,0.875,0.908675799086758
"Angela Richardson",0.403041825095057,0.460122699386503,0.195876288659794,0.338028169014085,0.355029585798817,0.282051282051282,0.697247706422018,0.576271186440678,0.404761904761905,0.855769230769231,0.922374429223744
"James Grundy",0.403041825095057,0.45398773006135,0.206185567010309,0.338028169014085,0.355029585798817,0.256410256410256,0.743119266055046,0.576271186440678,0.396825396825397,0.855769230769231,0.917808219178082
"Adam Holloway",0.133079847908745,0.141104294478528,0.175257731958763,0.408450704225352,0.0828402366863905,0.487179487179487,0.678899082568807,0.677966101694915,0.579365079365079,0.913461538461538,0.863013698630137
"Nickie Aiken",0.425855513307985,0.478527607361963,0.288659793814433,0.380281690140845,0.378698224852071,0.307692307692308,0.724770642201835,0.491525423728814,0.412698412698413,0.817307692307692,0.91324200913242
"Geoffrey Cox",0.216730038022814,0.423312883435583,0.298969072164948,0.267605633802817,0.301775147928994,0.333333333333333,0.871559633027523,0.677966101694915,0.476190476190476,0.913461538461538,0.881278538812785
"Ben Spencer",0.4106463878327,0.460122699386503,0.206185567010309,0.309859154929577,0.366863905325444,0.307692307692308,0.688073394495413,0.593220338983051,0.396825396825397,0.836538461538462,0.917808219178082
"Selaine Saxby",0.403041825095057,0.460122699386503,0.206185567010309,0.394366197183099,0.355029585798817,0.282051282051282,0.697247706422018,0.593220338983051,0.404761904761905,0.846153846153846,0.908675799086758
"Jonathan Djanogly",0.220532319391635,0.0736196319018405,0.175257731958763,0.253521126760563,0.0591715976331361,0.333333333333333,0.596330275229358,0.813559322033898,0.738095238095238,0.913461538461538,1
"Damian Hinds",0.201520912547529,0.0429447852760736,0.11340206185567,0.183098591549296,0.0473372781065089,0.0512820512820513,0.770642201834862,0.932203389830508,0.841269841269841,0.875,0.968036529680365
"David Rutley",0.254752851711027,0.0613496932515337,0.0206185567010309,0.0985915492957746,0.0473372781065089,0.205128205128205,0.770642201834862,0.932203389830508,0.952380952380952,0.923076923076923,0.904109589041096
"Sarah Atherton",0.406844106463878,0.460122699386503,0.371134020618557,0.380281690140845,0.378698224852071,0.333333333333333,0.642201834862385,0.542372881355932,0.396825396825397,0.769230769230769,0.872146118721461
"Paul Holmes",0.399239543726236,0.52760736196319,0.360824742268041,0.535211267605634,0.396449704142012,0.282051282051282,0.63302752293578,0.474576271186441,0.253968253968254,0.788461538461538,0.872146118721461
"Karen Bradley",0.273764258555133,0.0552147239263804,0.11340206185567,0.183098591549296,0.0887573964497041,0.205128205128205,0.73394495412844,0.76271186440678,0.865079365079365,0.846153846153846,0.570776255707763
"Maggie Throup",0.144486692015209,0.392638036809816,0.206185567010309,0.225352112676056,0.236686390532544,0.179487179487179,0.880733944954128,0.813559322033898,0.420634920634921,0.798076923076923,0.858447488584475
"Mark Francois",0.121673003802281,0.0122699386503067,0.329896907216495,0.591549295774648,0.0710059171597633,0.487179487179487,0.642201834862385,0.728813559322034,0.698412698412698,0.903846153846154,0.762557077625571
"Peter Bone",0.0722433460076046,0.171779141104294,0.185567010309278,0.52112676056338,0.136094674556213,0.282051282051282,0.770642201834862,0.661016949152542,0.706349206349206,0.932692307692308,0.940639269406393
"Andrew Bowie",0.212927756653992,0.429447852760736,0.206185567010309,0.338028169014085,0.349112426035503,0.282051282051282,0.853211009174312,0.76271186440678,0.373015873015873,0.923076923076923,0.945205479452055
"Jason McCartney",0.346007604562738,0.110429447852761,0.247422680412371,0.154929577464789,0.207100591715976,0.384615384615385,0.44954128440367,0.644067796610169,1,0.875,0.780821917808219
"Kelly Tolhurst",0.152091254752852,0.392638036809816,0.164948453608247,0.28169014084507,0.242603550295858,0.358974358974359,0.853211009174312,0.711864406779661,0.507936507936508,0.923076923076923,0.958904109589041
"Tim Loughton",0.133079847908745,0.398773006134969,0.195876288659794,0.295774647887324,0.242603550295858,0.205128205128205,0.926605504587156,0.610169491525424,0.523809523809524,0.846153846153846,0.735159817351598
